#OTU ID,W12t1b,W12t1c,W12t1l,W12t2b,W12t2c,W12t2l,W12t3b,W12t3c,W12t3l,W12t4b,W12t4c,W12t4l,W12t5b,W12t5c,W12t5l,W12t6b,W12t6c,W12t6l,W48t21b,W48t21c,W48t21l,W48t22b,W48t22c,W48t22l,W48t23b,W48t23c,W48t23l,W48t24b,W48t24c,W48t24l,W48t25b,W48t25c,W48t25l,W48t26b,W48t26c,W48t26l,WC10Mb,WC10Mc,WC10Ml,WC31Hb,WC31Hc,WC31Hl,WC32Hb,WC32Hc,WC32Hl,WC33Hb,WC33Hc,WC33Hl,WC8Mb,WC8Mc,WC8Ml,WC9Mb,WC9Mc,WC9Ml
Zotu10103,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,1,0,2,1,0,0,1,3,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,1
Zotu10104,1,0,0,1,1,0,0,1,0,4,2,0,4,9,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0
Zotu10105,0,0,2,0,0,10,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu10106,3,0,0,12,3,0,5,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,0,0,37,0,0,17,0,0,3,0,0,1,0,1
Zotu10107,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,2,0,0,0,3
Zotu10108,0,13,0,0,0,0,3,0,0,1,1,0,0,22,0,0,0,0,4,0,0,0,4,0,1,6,0,0,4,0,2,13,0,17,0,0,1,6,0,1,3,0,0,2,0,1,1,0,9,0,0,35,1,0
Zotu10109,0,0,0,0,0,0,0,0,28,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1011,30,0,0,64,41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Zotu10110,0,6,8,0,10,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0
Zotu10111,0,1,4,0,5,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,4,0,2,0,0,1,0,0,0,7,0,0,6,0,0,0
Zotu10112,0,0,0,0,0,1,0,2,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,8,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0
Zotu10113,0,3,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,35,0,0,0,0,4,0,0,2,0,0,9,0,0,0,0,0,6,0,0,6,0,0,1,0,0,0,1,0,0,0,1,1,0,0,16,0
Zotu10114,0,0,4,0,0,0,2,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,3,1,0,2,1,1,1,2,9,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0
Zotu10115,0,0,0,0,3,0,0,0,0,0,20,0,0,3,1,0,2,0,0,1,0,0,12,52,0,0,0,0,2,0,0,4,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10116,0,0,4,0,4,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,3,0,0,0,0,0,9,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,10,0,0,19,0,0,0
Zotu10117,0,2,7,0,4,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
Zotu10118,0,3,1,0,0,0,0,1,2,0,1,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,8,0,0,2,1,0,0,2,0,0,2,0,2,0,0,1,3
Zotu10119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Zotu1012,0,0,1,1,0,0,0,0,0,5,0,1,0,0,0,0,2,1,1,0,0,80,0,0,13,0,0,0,1,0,0,2,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Zotu10120,0,0,0,0,2,0,0,0,0,0,1,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,14,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Zotu10121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10122,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10123,0,10,0,1,8,2,0,1,0,0,7,0,1,7,1,0,8,0,0,10,5,0,2,0,1,13,11,0,3,1,0,1,0,0,2,0,0,2,0,0,7,0,0,8,1,1,3,0,2,0,8,0,11,0
Zotu10124,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,3,0,0,2,0,1,0,0,0,8,0,0,2,0,0,7,0,0,1,0,0,1,0,0
Zotu10125,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,5,1,0,6,0,0,20,1,1,0,0,2,0,0,3,0,0,0,0,0,1,2,0,1,12,0,1,3,0,0,0,1,1,1,0,0,0,0,1
Zotu10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10127,1,0,0,2,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10128,2,0,0,0,0,0,0,1,0,0,2,0,2,15,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0
Zotu10129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu1013,14,1,4,29,5,0,5,5,5,9,4,1,2,7,0,2,1,1,2,11,0,1,5,3,4,9,2,9,6,2,0,10,4,0,2,3,7,11,0,20,9,1,83,8,2,102,10,2,27,5,1,29,3,2
Zotu10130,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10131,3,2,0,1,0,1,1,0,0,3,0,0,1,1,0,3,1,0,0,4,0,2,2,0,1,9,0,1,3,0,1,4,5,0,2,3,1,5,2,0,1,1,0,2,0,1,5,0,1,1,1,1,1,0
Zotu10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10133,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10134,2,2,1,0,1,0,0,6,10,0,2,3,0,0,0,2,4,2,0,4,2,1,4,5,0,6,0,1,2,0,0,4,11,1,6,20,0,2,5,0,2,3,1,3,9,1,6,0,2,5,6,2,0,3
Zotu10135,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,8,0,0,14,0,0,4,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Zotu10136,0,0,1,1,1,8,0,2,0,0,1,2,0,1,0,0,2,1,0,1,0,0,0,1,1,1,5,0,0,0,0,0,7,0,1,7,0,0,8,0,0,7,0,0,6,0,0,0,0,0,0,0,2,3
Zotu10137,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10138,0,0,6,0,0,0,0,0,2,0,0,3,0,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Zotu10139,0,1,0,0,6,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,11,6,0,3,0,0,3,0,0,10,0,0,0,0,0,1,0,0,8,0
Zotu1014,5,0,0,3,0,0,1,0,0,26,6,0,46,43,0,9,2,0,3,0,0,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,79,4,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0
Zotu10140,0,0,0,0,0,18,0,1,0,0,4,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,4
Zotu10141,0,0,3,0,3,0,0,0,6,0,0,3,0,0,3,0,1,4,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,6,0,0,0,0,0,0
Zotu10142,0,1,4,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,2,0,0,3,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,7,0,3,11,0,1,14,0,2,0,0,0,0,1,3,1
Zotu10143,0,3,0,0,6,0,0,0,0,0,3,0,0,1,4,0,4,0,0,2,9,0,2,0,0,0,0,0,7,5,0,1,0,0,5,1,0,4,0,0,4,0,0,7,0,0,2,0,0,0,0,0,1,0
Zotu10144,0,4,0,0,6,7,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,2,0
Zotu10145,0,2,2,0,1,1,0,0,0,0,0,1,0,0,7,0,3,1,0,8,0,0,1,0,0,3,0,0,1,0,0,14,0,0,5,0,0,0,0,0,0,0,1,1,14,0,0,1,0,3,0,0,0,8
Zotu10146,1,14,0,3,1,1,1,1,3,18,9,0,26,5,2,1,0,0,21,10,1,0,6,0,2,3,0,9,4,0,0,11,0,1,0,1,7,20,1,10,4,2,7,4,2,93,1,0,1,3,0,0,1,0
Zotu10147,0,2,0,0,2,0,0,5,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,4,0,0,0,0,0,1,1,0,6,0,0,5,0,0,2,0,0,6,0
Zotu10148,0,2,0,0,2,0,0,1,1,0,0,0,0,2,0,0,5,0,0,8,1,0,3,0,0,2,0,0,2,0,1,5,0,0,3,0,0,3,0,0,6,0,0,4,0,0,4,0,0,5,1,0,5,0
Zotu10149,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,4,0,0,1,0,2,0,0,1,0,0,0,0
Zotu1015,1,0,0,6,0,1,18,0,1,14,20,0,5,5,0,58,4,0,4,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,11,0,0,3,3,0,0,0,1,1,0,0,0,0,0,2
Zotu10150,0,1,3,0,1,1,0,2,5,0,1,1,0,0,5,0,0,1,0,0,0,0,2,1,0,4,0,0,3,0,0,0,1,0,0,2,0,4,0,0,5,2,0,0,2,0,2,0,0,0,0,0,1,1
Zotu10151,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,11,0,0,1,0,0,1,0,0,1,0,0,0
Zotu10152,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10153,2,0,0,2,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,4,0,0,5,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
Zotu10154,0,0,1,0,0,2,0,1,3,0,0,9,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Zotu10155,0,6,0,0,3,0,0,1,0,0,3,0,0,1,0,0,2,6,0,4,0,0,3,0,0,4,0,0,6,1,0,6,0,0,1,0,1,4,0,0,10,0,0,4,0,1,6,0,1,2,0,0,5,0
Zotu10156,0,0,0,0,0,0,0,0,0,0,2,17,0,1,5,0,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,4,0,0,0,11,0,4,1,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0
Zotu10157,1,0,2,0,1,0,0,35,0,0,3,0,0,3,3,0,5,6,0,0,0,0,32,1,0,1,0,0,25,0,0,15,1,0,1,1,0,8,2,1,9,0,0,0,0,1,0,0,0,0,1,1,24,8
Zotu10158,3,0,3,0,0,1,0,0,2,0,1,2,11,2,0,1,1,0,1,1,1,22,2,17,3,3,14,0,4,14,0,0,15,17,0,15,3,7,4,1,5,47,3,13,2,96,27,1,3,0,23,1,2,2
Zotu10159,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,1,23,0,0,0,0,1,0,0,2,0,0,1,0,0,4,0,0,1,0,0,0,3,0,2,5
Zotu1016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,0,0,0,0,0,62,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10160,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0
Zotu10161,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10162,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,8,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,0,23,2,0,2,0,0,0,1,0
Zotu10163,0,8,0,0,4,0,0,4,0,0,7,0,1,0,0,0,3,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,6,0,0,3,0,0,3,0,0,4,0,0,8,0,0,2,0,0,3,0
Zotu10164,1,0,1,1,0,0,2,0,0,1,0,0,7,4,0,0,0,0,1,0,0,0,0,0,10,0,0,2,0,0,0,0,0,5,0,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,0,1,0,0
Zotu10165,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,3,0,1,2,0,1,0,1,5,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu10166,0,0,2,0,0,0,0,0,1,0,0,0,8,2,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu10167,2,4,0,1,1,0,1,1,2,2,1,1,3,2,2,1,1,0,0,1,0,1,2,0,2,0,0,0,2,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Zotu10168,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10169,0,4,0,0,0,0,3,3,0,1,0,0,3,3,0,0,1,6,0,0,0,0,0,0,1,0,0,0,2,0,8,0,0,0,0,1,1,1,3,7,2,0,1,1,1,3,2,0,2,1,0,4,7,0
Zotu1017,2,0,0,3,1,0,3,1,0,9,5,0,0,4,0,0,1,2,5,1,0,32,1,3,3,4,0,53,1,0,21,1,0,17,3,0,43,7,6,6,0,0,0,0,0,0,2,0,4,1,0,1,1,1
Zotu10170,0,0,0,0,6,5,0,0,0,0,0,0,0,1,4,0,2,0,0,0,28,0,2,0,0,0,0,0,3,0,0,1,1,0,0,8,1,1,7,0,1,0,0,0,0,0,5,0,0,1,0,0,0,0
Zotu10171,9,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0
Zotu10172,0,0,0,0,1,0,0,0,0,0,24,0,0,4,0,0,26,0,0,27,1,0,13,0,0,5,0,0,0,0,0,2,0,0,18,0,0,19,0,0,5,0,1,16,0,0,4,0,0,16,0,0,0,0
Zotu10173,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2,12,0,1,0,0,1,0,0,3,0,0,3,0,0,1,0,1,2,0,0,3,0,0,0,0,0,0,1
Zotu10174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,14,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,4
Zotu10175,0,0,0,4,0,0,6,0,0,1,7,0,4,3,0,0,2,0,5,0,0,11,0,0,2,0,0,0,0,0,8,0,0,4,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10176,1,0,0,2,0,0,0,1,0,3,0,0,5,9,1,1,1,0,0,0,1,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,2,0,1,0,0,1,0,1,1,0,0
Zotu10177,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,5,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Zotu10178,0,0,2,0,2,1,0,1,3,0,1,0,0,1,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0,1,0,0,2,0,2,5,0,0,11,0,0,10,0,1,0,0,2,2,0,1,7,0,0,6
Zotu10179,25,0,0,16,0,0,7,0,0,6,0,0,2,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Zotu1018,2,1,0,0,0,0,1,0,0,1,0,0,58,42,0,36,6,0,0,1,0,0,0,0,9,1,0,1,0,0,0,0,0,7,0,2,1,0,0,0,0,1,0,4,0,0,0,4,16,0,0,0,0,2
Zotu10180,9,0,0,1,0,12,10,8,0,8,5,0,2,4,0,23,7,0,0,0,0,3,0,1,1,0,0,1,3,0,8,0,1,2,0,0,6,0,0,11,0,0,6,0,0,3,0,0,2,1,0,17,1,0
Zotu10181,0,0,0,10,2,0,0,0,0,0,3,0,3,8,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,3,0,0,1,0,0,3,0,0
Zotu10182,0,4,2,0,0,8,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,0,2,2,0,0,0,0,3,0,0,1,20,0,1,12,0,1,211,0,0,1,0,0,0,0,1,0
Zotu10183,0,4,0,0,14,0,0,0,22,0,18,1,0,6,0,0,6,1,0,2,1,1,3,0,0,4,0,0,0,0,0,24,23,0,3,0,0,6,54,0,5,84,1,3,56,0,9,0,0,1,0,0,0,0
Zotu10184,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,4,0,0,0,0,0,3,3,0,7,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu10185,0,4,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,0,2,1,0,5,9,0,3,0,0,4,3,0,0,0,0,0,11,0,3,0,0,3,0,0,6,0,0,2,0,0,0,0
Zotu10186,0,0,0,3,0,0,7,0,0,0,0,0,1,1,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu10187,2,0,0,1,0,0,9,0,0,1,0,1,12,1,0,2,1,0,4,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,4,0,0,8,1,0,6,1,0,1,0,0,2,0,0,0,0,0
Zotu10188,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,9,3,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0
Zotu10189,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,16,1,2,3,0,1,0,0,0,1,0,1,0,0,1,3,0,1,5,0,3,6,0,2,0,0,0,1,0,0,9,0,0,3
Zotu1019,22,2,0,20,1,0,14,0,0,5,10,0,11,19,3,21,3,0,3,1,1,5,1,0,2,3,1,2,2,2,10,1,0,4,0,1,11,3,1,27,1,2,3,0,2,10,1,1,17,0,0,7,2,1
Zotu10190,0,2,0,0,1,0,0,5,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,1,0
Zotu10191,2,1,2,0,4,0,0,3,0,1,5,0,0,0,3,1,3,0,2,5,0,0,0,0,0,0,4,3,2,0,0,0,4,8,0,3,3,1,0,0,2,3,2,0,0,0,3,0,0,3,0,4,5,1
Zotu10192,0,0,5,0,0,4,0,0,3,0,0,2,0,0,0,0,0,1,0,6,0,0,0,4,0,0,6,0,1,0,0,2,2,0,0,3,0,0,2,0,1,1,0,2,3,0,3,0,0,0,0,0,0,5
Zotu10193,1,2,1,0,9,0,0,6,0,0,5,0,0,3,0,0,11,0,1,10,0,1,7,0,0,6,0,0,11,1,0,13,0,0,10,0,0,15,0,1,13,0,0,3,0,0,7,1,0,14,1,0,9,0
Zotu10194,3,2,0,5,4,2,2,2,0,2,1,3,2,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,3,0,0,2,1,3,1,1,1,2,5,1,2,3,0,0,0,0,1,1,2,0
Zotu10195,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Zotu10196,0,0,1,0,0,0,1,0,0,4,5,0,0,0,0,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,6,5,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
Zotu10197,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,0,9,0,0,0,0,0,0,0,0,0,0
Zotu10198,0,0,0,0,1,0,0,2,0,0,0,8,0,0,14,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
Zotu10199,0,0,0,0,0,0,0,19,11,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0
Zotu102,8,32,15,67,101,23,4,27,14,4,25,9,2,18,28,4,49,20,2,34,6,3,28,9,16,39,18,212,18,10,288,24,20,0,12,14,5,42,25,5,48,20,1,35,15,1,32,17,3,60,12,3,26,33
Zotu1020,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,0,0,1,0,0,102,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10200,1,0,0,0,0,0,1,0,0,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,2,0,12,1,0,4,2,0,0,2,0,2,0,0,0,1,0,4,0,0,0,0,0,1,2,5
Zotu10201,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,9,0,1,0,0,0,2,0,0,5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Zotu10202,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,5,0,0,4,0,0,4,0,0,1,0,0,11,0,0,2,0,0,6,0,0,14,3,0,0,0,0,1,1,0,2,0
Zotu10203,0,0,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
Zotu10204,0,2,0,0,5,0,0,1,1,0,0,0,0,4,0,1,1,0,0,5,1,0,2,0,0,10,0,0,3,0,0,0,1,0,2,0,0,5,0,0,5,0,1,0,0,0,5,0,0,0,0,0,2,0
Zotu10205,0,1,83,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,3,1,1,3,0,0,1,0,0,4,0,0,3,1,0,1,2,0,4,3,0,1,0,0,1,0,0,0,0
Zotu10206,0,3,2,0,0,2,0,1,5,0,1,2,0,0,0,0,0,4,0,1,2,0,0,2,0,4,1,0,0,3,0,1,0,0,9,0,0,2,3,0,1,0,0,3,3,0,3,0,0,1,3,0,1,0
Zotu10207,0,2,0,0,0,2,0,0,0,0,0,0,0,0,13,0,1,0,0,0,7,0,0,10,1,3,0,0,4,11,0,0,1,0,3,0,0,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0
Zotu10208,4,0,0,0,0,0,2,0,0,2,0,0,3,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
Zotu10209,2,0,0,3,1,0,5,0,0,2,0,0,5,2,0,12,1,0,0,0,0,1,0,0,10,0,0,0,0,1,2,0,0,5,0,1,0,1,0,3,0,0,5,0,0,1,0,0,5,0,0,2,0,0
